PU,Species,Genus,NRRL,CBS,Other,Hittinger,Cellobiose,Citrate,D-Glucosamine,Fructose,Galactose,Glycerol,L-Arabinose,L-Sorbose,Lactose,Maltose,Mannose,myo-Inositol,Rhamnose,Xylose,Raffinose,Sucrose,DL-Lactate
34690,Lachancea nothofagi,Lachancea,NRRL Y-48670, CBS 11611,NA,yHDO92,NA,0,0,0.193040754,0,0,0,NA,0,0.122052635,0.225883746,0,0.046112143,0.064991721,0.20683375,0,0
34690,Lachancea nothofagi,Lachancea,NRRL Y-48670,CBS 11611,NA,yHDO92,NA,0,0,0.193040754,0,0,0,NA,0,0.122052635,0.225883746,0,0.046112143,0.064991721,0.20683375,0,0
34691,Lachancea mirantina,Lachancea,NA, CBS 11717,NA,yHDO90,0,0,0,0.785866015,0,0,0,0,0,1.437720518,1.559708954,0,0.192251837,0.129741676,0.567014591,2.650375082,0
34691,Lachancea mirantina,Lachancea,NA,CBS 11717,NA,yHDO90,0,0,0,0.785866015,0,0,0,0,0,1.437720518,1.559708954,0,0.192251837,0.129741676,0.567014591,2.650375082,0
34692,Lachancea meyersii,Lachancea,NRRL Y-27269 , CBS 8951,NA,yHDO88,0,0,NA,0.665648513,0.247494165,0.143375312,0,0,0,1.040429677,0.497652159,0,0.077427009,0.423332416,0.625565611,0,0
34692,Lachancea meyersii,Lachancea,NRRL Y-27269 ,CBS 8951,NA,yHDO88,0,0,NA,0.665648513,0.247494165,0.143375312,0,0,0,1.040429677,0.497652159,0,0.077427009,0.423332416,0.625565611,0,0
34693,Lachancea lanzarotensis ,Lachancea,NA, CBS 12615,NA,NA,0,0,0,0.446629145,0,0,0,0,0,0.54574478,1.250383717,0,0.012120575,0.003171344,0.551138572,1.098261263,0
34694,Lachancea kluyveri,Lachancea,NRRL Y-12651 , CBS 3082,NA,yHDO86,0,0,0.336696501,0.242326931,0.82340012,0,0,0,0,0.377191599,0.499154358,0,0.081114499,0.093355299,0.667625222,1.401712743,0
34694,Lachancea kluyveri,Lachancea,NRRL Y-12651 ,CBS 3082,NA,yHDO86,0,0,0.336696501,0.242326931,0.82340012,0,0,0,0,0.377191599,0.499154358,0,0.081114499,0.093355299,0.667625222,1.401712743,0
34695,Lachancea fermentati,Lachancea,NRRL Y-1559 , CBS 707,NA,yHDO91,0.157908598,0,0,0.163136298,0.253213284,0,0,0,0,0.569234758,0.220919039,0,0.092554892,0.090204655,0.217728068,1.04290247,0.059625009
34696,Lachancea fantastica nom. nud.,Lachancea,NA, CBS 6924,NA,yHDO94,0,NA,NA,0.204183594,0,0,NA,0,0,0.373603352,0.75957545,0,0.139948987,0.546748661,0,0,0
34696,Lachancea fantastica,Lachancea,NA,CBS 6924,NA,yHDO94,0,NA,NA,0.204183594,0,0,NA,0,0,0.373603352,0.75957545,0,0.139948987,0.546748661,0,0,0
34697,Lachancea dasiensis,Lachancea,NA, CBS 10888,NA,yHDO89,0,0,0,0.570015508,0.431093869,0,0,0,0,0.963951799,1.285951209,0,0.011011072,0.010961546,0.292938607,0.384749089,0
34697,Lachancea dasiensis,Lachancea,NA,CBS 10888,NA,yHDO89,0,0,0,0.570015508,0.431093869,0,0,0,0,0.963951799,1.285951209,0,0.011011072,0.010961546,0.292938607,0.384749089,0
34698,Lachancea cidri,Lachancea,NRRL Y-12634 , CBS 4575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35628,Lachancea cidri,Lachancea,NRRL Y-12628  , CBS 736,ATCC 56074,NA,0,0,0,0.101427343,0.546131039,0.042565203,0,0,0,0.312625767,0.181705705,0,0.073270271,0.037793616,0.378880389,0.901769429,0.063236445
40963,Lachancea quebecuensis,Lachancea,NA,NA,NA,NA,0,0,0,0.250869255,0.796625482,0,0,0,0,0.496101424,0.24486637,0,0.095743373,0.122666799,0.222077156,0.676791579,0
38689,Lachancea cidri,Lachancea,NA,CBS 2950,NA,yHDO93,0,0,0,0.142418428,0.628864301,0,NA,NA,0,0,0.782111746,0,0,NA,0.318797857,0.599397193,0
Add,Lachancea fermentati,Lachancea,NA,CBS 6772,NA,yHDO91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34739,Lipomyces yarrowii,Lipomyces,NA, CBS 7557,NA,NA,NA,0.388667568,0,0.654181924,0.871865852,NA,0,0.761664418,NA,0.656742097,1.133679742,0,NA,NA,NA,0,0
34740,Lipomyces yamadae,Lipomyces,NRRL Y-27507, CBS 7532,NA,NA,0,0,0,0.466065635,0.252302179,0,0,0.203759333,0,0.580356464,0.548184444,0,0.17207031,0.376583653,0.286768087,0.227903404,0
34741,Lipomyces tetrasporus,Lipomyces,NRRL Y-11562, CBS 5910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34742,Lipomyces suomiensis,Lipomyces,NRRL Y-17356, CBS 7251,NA,NA,1.293033879,NA,0.699886931,NA,0.791257808,0.80679143,1.460075863,0.528115916,NA,NA,0.798293815,NA,NA,0.708015162,NA,0.921503182,NA
34743,Lipomyces starkeyi,Lipomyces,NRRL Y-11557, CBS 1807,NA,NA,0.687409483,0,0,0.889017286,0.776305067,0.508197698,0,0.691662605,0,0.945464564,1.070474086,0,0.251319841,1.046347247,0.714174248,0.76942821,0
34744,Lipomyces spencer-martinsiae,Lipomyces,NRRL Y-7042, CBS 5608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34745,Lipomyces sp. n.,Lipomyces,NRRL Y-27488,NA,NA,NA,0,0,0,0,0.720467561,0,0,NA,0,0.958062867,0.968941609,0,0.027619585,0,0,0.370215748,0
34746,Lipomyces smithiae,Lipomyces,NRRL Y-17922, CBS 7407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34747,Lipomyces orientalis,Lipomyces,NRRL Y-27927, CBS 10300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34748,Lipomyces oligophaga,Lipomyces,NRRL Y-17247, CBS 7107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34749,Lipomyces mesembrius,Lipomyces,NRRL Y-27506, CBS 7661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34754,Lipomyces arxii,Lipomyces,NRRL Y-17921, CBS 7333,NBRC 109582,NA,1.015935752,NA,0,0,1.058333892,0.939075725,0,NA,0,0,1.29828324,0,0.14276518,1.144972697,0.329371679,0.679247484,0
34755,Lipomyces chichibuensis,Lipomyces,NA, CBS 12929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34757,Lipomyces doorenjongii,Lipomyces,NRRL Y-27504, CBS 7542,NA,NA,NA,NA,NA,0,0.919848355,NA,NA,NA,NA,1.7785457,0.680219294,NA,NA,2.324930276,0.987175552,0.926887495,0
34758,Lipomyces japonicus,Lipomyces,NRRL Y-17848, CBS 7319,NA,NA,0.32354387,1.119007473,0,1.033192729,0.822358504,0.941184617,1.090359421,1.105809096,0.601128428,0,1.383662463,0,0.286160566,1.202911637,0,0.998544465,0
34759,Lipomyces kockii,Lipomyces,NRRL Y-27505, CBS 7729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34760,Lipomyces kononenkoae,Lipomyces,NRRL Y-11553, CBS 2514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34761,Lipomyces lipofer,Lipomyces,NRRL Y-11555, CBS 944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37878,Lipomyces kononenkoae,Lipomyces,NA,NA,NBRC 10376,NA,0.184507919,0,0,0.282828028,0.251370673,0.218734821,0,0.18655936,0,0.302669559,0.300486732,0,0.106317144,0.220503832,0.093613423,0.108375801,0
37879,Lipomyces spencer-martinsiae,Lipomyces,NA,NA,NA,NA,NA,NA,NA,0,2.319424603,1.863390043,NA,NA,NA,NA,2.06776045,0.343071476,NA,NA,1.031460732,NA,NA
35005,Lodderomyces elongisporus,Lodderomyces,NRRL YB-4239, CBS 2605,NA,NA,0,0.216296369,0,0.315799798,0.435431428,0.167524025,0,0,0,0.349101483,0.540861234,0,0.065423083,0.076565415,0,0.239649326,0
37243,Lodderomyces beijingensis,Lodderomyces,NA,CBS 14171,NA,NA,0,0.14547575,0,0,0,0.250941898,0,0,0,NA,0.720809515,0,NA,0,0,0.639811488,0
34630,Magnusiomyces magnusii,Magnusiomyces,NRRL Y-17563, CBS 108.12,NA,NA,0,0.097414174,0,0.146730905,0.121302577,0.510716523,0,0.184976572,0,0,0.330974535,0,0.037121037,0.004972722,0.421812,0.894088495,0
37880,Magnusiomyces ovetensis,Magnusiomyces,NRRL Y-17574, CBS 192.55,NA,NA,0,0,0,1.34324827,0.615447766,1.64223885,0,0,0,0,1.816051572,0,0.123600714,0.006875982,0,0.291252796,0
38327,Magnusiomyces spicifer,Magnusiomyces,NRRL Y-17578, CBS 244.85,JQ941874,NA,1.095251359,1.325308502,NA,NA,1.383731185,1.031199056,NA,NA,0,0,0.366543747,NA,0,0.004424049,0,0.657597287,0
41818,Magnusiomyces tetrasperma,Magnusiomyces,NRRL Y-7288, CBS 765.7,U84243,NA,0,0,0,0.25791457,0.115759356,0.451471568,NA,0.12980819,0,0,0.441365306,0,0.024464533,0.012632148,0,0,0
41819,Magnusiomyces starmeri,Magnusiomyces,NRRL Y-17816, CBS 780.96,NA,NA,0,NA,0,0.944781487,0.710252947,0.810416609,0,0.398009264,0,0,0,0,0.11492519,NA,0,0,0
38197,Magnusiomyces capitatus,Magnusiomyces,NA,CBS 162.8,NA,yHDO581,0,0,0,0,0,0.656258644,0,0,0,0,1.059996581,0,0,0,0,0,0
34631,Martiniozyma  abiesophila,Martiniozyma,NRRL Y-11514, CBS 5366,NA,NA,0,0,0,0,0,0,0,0,0,0,0.311500268,0,0,0.112907514,0,0.30101037,0
37881,Martiniozyma asiatica ,Martiniozyma,NRRL Y-63747, CBS 10863,NA,NA,0,0,0,0.464042605,0,0.253266531,0,0.550577058,0,0,0.603096448,0,0.09647192,0.194898456,0,0.16846494,0.296560693
34592,Metschnikowia bicuspidata var. bicuspidata,Metschnikowia,NRRL YB-4993, CBS 5575,NA,NA,0.512500459,0,NA,0.663490431,0.711487096,0,0.349414618,0.59761671,0,0.431913348,1.338189269,0,0.331554556,1.138648379,0,0.785085262,0
35305,Metschnikowia corniflorae,Metschnikowia,NRRL Y-27750 , CBS 9905,AY518530,NA,0.711706161,0,0.090199016,0.678382112,0.815913487,0.52052132,0,0.416702271,0,0.600689446,0.569109752,0,0.041481531,0.159116042,0,0.31997327,0
37863,Metschnikowia zobellii,Metschnikowia,NRRL Y-5387 , CBS 4821,NA,NA,0.630648977,0,0,0.799419526,NA,0.543643297,0,0.127856687,0,0.316405187,0.574031559,NA,0.017542159,0.229923303,0,0.502834374,0
37864,Metschnikowia viticola,Metschnikowia,NRRL Y-48693 , CBS 9950,NA,NA,0.486057779,0.167272503,0.154719775,0.377557175,0.223764848,0.412811706,0,0.610436491,0,0.409032211,1.037542626,0,0.0915494,0.127781598,0,0.801710846,0
37865,Metschnikowia reukaufii,Metschnikowia,NRRL Y-7112 , CBS 5834,NA,NA,0.405409099,0,0,0,0,0.571171684,0,0.247500555,0,0.636249784,0,0,0,0.068828003,0,0.633788696,0
37866,Metschnikowia lachancei,Metschnikowia,NRRL Y-27242 , CBS 9131,NA,NA,0.007870311,0,0,0.305797227,NA,0.340415095,0,NA,0,0.392279192,0,0,0.008340218,0.004792786,0,0.516050411,0
37867,Metschnikowia fructicola,Metschnikowia,NRRL Y-27328 , CBS 8853,NA,NA,0.549805994,0.110775369,0.111964243,0.744711682,0.473218735,0.324969517,0,0.563965701,0,0.590405779,0.73218065,NA,0.142064992,0.313840259,0,0.426495512,0
37868,Metschnikowia bicuspidata var. californica,Metschnikowia,NRRL Y-17916 , CBS 6010,NA,NA,0.629997598,0,0,0.661020478,0.070597107,0.193146349,0,0.116053288,0,0.365222926,0.406416621,NA,0.037411211,0.0707549,0,0.367577811,0
37869,Metschnikowia australis,Metschnikowia,NRRL Y-17414 , CBS 5847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38328,Metschnikowia henanensis,Metschnikowia,NA, CBS 12677,AF296438,NA,0.207420745,0,0,0.427334357,0.281444234,0.180449997,0,0.295146162,0,0.232669615,0.382380582,0,0.032814605,0.03848947,0,0.095843712,0
38329,Metschnikowia koreensis,Metschnikowia,NA, CBS 8854,JX515978,NA,0.396768444,0,0.085397696,0,0,0.27965167,0,0.203204408,0,0.364848177,0,0,0,0.048959543,0.036393457,0.101059219,0
38330,Metschnikowia laotica,Metschnikowia,NA, CBS 12961,AB697756,NA,0.194721526,0.054543373,0,0.747637503,0.203025514,0.104747388,0,0.296562711,0,0,0.814820957,NA,0.027567562,0.030371036,0,0.099755974,0
38331,Metschnikowia lopburiensis ,Metschnikowia,NA, CBS 12574,AB697755,NA,0.19926584,0.321572192,0.263492569,0.7815035,0,0.381062955,0,0.339243941,0,0.453089237,1.208579535,0,0.043524085,0.259227123,0,0.371694182,0
38332,Metschnikowia saccharicola ,Metschnikowia,NA, CBS 12575,NA,NA,0,0.080370352,0,0.456931361,0,0,0,0.142381084,0,0.366160642,0.663364825,NA,0.026610845,0.21287137,0,0.969081237,0
40795,Metschnikowia matae var. maris,Metschnikowia,NRRL Y-63737 , CBS 13985 ,AY796025,NA,0.488370249,0.26804429,0,1.162562545,0.749989869,0.283216488,0,0.742477182,0,0.795609774,0.956259953,NA,0.021734091,0.392960436,0,0,0
40934,Metschnikowia similis,Metschnikowia,NRRL Y-27627 , CBS 9737 ,NA,NA,0.231068765,0,0,0.398599039,0.419843326,0,NA,0.401229392,0,0.57511785,0.946755874,0,0.13710204,0.227538062,0,0.422570759,0
40935,Metschnikowia shivogae,Metschnikowia,NRRL Y-27924, CBS 10292 ,AY313962,NA,0,0,0,0.508296626,0.303542479,0,0,0.397478252,0,0.31978179,0.639973958,0,0.175870156,0.282336915,0,0.37952106,0
40936,Metschnikowia santaceciliae,Metschnikowia,NRRL Y-27475 , CBS 9148 ,DQ266431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40937,Metschnikowia proteae,Metschnikowia,NRRL Y-48784 , CBS 12522 ,DQ641242,NA,0,0,0,0.802769084,0.555975665,0.395972535,0,0.524276042,0,0.567638892,1.417879154,0,0.074483003,0.164153756,0,0.566782681,0
40938,Metschnikowia mauinuiana,Metschnikowia,NRRL Y-27838 , CBS 10060 ,JN935033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40940,Metschnikowia matae var. matae,Metschnikowia,NRRL Y-63736 , CBS 13986 ,KP241777,NA,1.023412411,0.686278896,0,1.377766007,1.389793182,0,NA,0,0,0,1.050317268,0,0.722842569,1.07797297,0,1.294248709,0
40941,Metschnikowia lochheadii,Metschnikowia,NRRL Y-27457 , CBS 8807 ,AKP241776,NA,0.425891488,0.604996617,0,1.072869587,0.56685626,0,0,1.041476208,0,0.422255774,0.662992116,0,0.049534152,0.710995614,0,0.431942192,0
40942,Metschnikowia colocasiae,Metschnikowia,NRRL Y-27629 , CBS 9739 ,DQ641238,NA,0,0.274880561,0,0.576340244,0.531468305,0,NA,0,0,0.437720427,0,0,0,0.444803274,0.326103463,0.677273114,0
40943,Metschnikowia continentalis,Metschnikowia,NRRL Y-27449 , CBS 8429 ,EU143316,NA,0.863247322,0.239231798,0,0,0.429624715,0.218553435,0,0.615740275,0,0.399309833,0,0,0,0,0,0.498890281,0
40944,Metschnikowia cubensis,Metschnikowia,NRRL Y-48696,NA,AY0560036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40945,Metschnikowia dekortorum,Metschnikowia,NRRL Y-27430 , CBS 9063 ,JN935056,NA,0.102273523,0,0.070024609,0,0.625276047,0,NA,0.302718265,NA,0.311327042,0,0,NA,0,0,0,0
40946,Metschnikowia drakensbergensis ,Metschnikowia,NRRL Y-63721 , CBS 13649 ,U45737,NA,0.483431475,0,0.160548164,0.5517681,0.299144946,0,0,0,0,0.754636707,0.52454725,0,0.037812843,0.156330584,0,0.47770471,0
40947,Metschnikowia gruessii,Metschnikowia,NRRL Y-17809, CBS 7657 ,AY796026,NA,0.523767199,0,0,0.667889774,NA,0.315979526,0,0.151883477,0,0.363011877,0.609785685,0,0.166545875,NA,0,0.364277815,0
40948,Metschnikowia hamakuensis,Metschnikowia,NRRL Y-27834 , CBS 10056 ,DQ641239,NA,0.392729306,0.175987712,0,2.410723467,0.207330032,0,0,0.521698317,0,0.338538737,0.643434958,0,0,0.324586218,0,0.77154609,0
40949,Metschnikowia hawaiiensis,Metschnikowia,NRRL Y-17272 , CBS 7432 ,AF034128,NA,0.26004147,0.246010655,0,0.624160228,0.514884804,0.24665108,0,0.784173155,0,0.420352892,0.748515081,0,0.069267403,0.441732364,0,0.353165862,NA
40950,Metschnikowia hibisci,Metschnikowia,NRRL Y-27453 , CBS 8433 ,AF050148,NA,0.197040897,0.261565705,0,0.85404238,0.485614098,0.420985339,0,0.55373311,0,0.23155314,0.687608267,0,0.120604802,0.431284178,0,0.293035139,0
40951,Metschnikowia ipomoeae,Metschnikowia,NRRL Y-27455, CBS 8466 ,AY796024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40952,Metschnikowia kamakouana,Metschnikowia,NRRL Y-27836 , CBS 10058 ,AF514294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40953,Metschnikowia kipukae,Metschnikowia,NRRL Y-27474, CBS 9147 ,AF279304,NA,0,0.098690238,0,0.794413092,NA,0.072194057,0,0.65391738,0,0.421820432,0.695645254,0,0.038876978,0.14131734,0,0,0
40954,Metschnikowia cerradonensis,Metschnikowia,NRRL Y-48067 , CBS 10409 ,AY313960,NA,0.437448861,0.373113644,0,0.778590231,0.478112536,0.417103571,0,0.653448182,0.556680069,0.405908982,0.725552626,0,0.299558848,0.732856584,0,0.382822072,NA
40955,Metschnikowia bowlesiae,Metschnikowia,NRRL Y-63671 , CBS 12940 ,DQ641237,NA,1.055478435,0.166032201,0.049143152,0,0.522975204,0.253875587,0.07822863,0.386944048,0.027983715,0.685672244,0.777314865,0.114523783,0.0750815,0.400616799,0.755502696,1.047029404,0
40956,Metschnikowia borealis,Metschnikowia,NRRL Y-27451 , CBS 8431 ,KF647738,NA,0.722435039,0.342182771,0,0.899081733,0.497095335,0.339809878,0,0.594403574,0,0.313074878,0.666295468,0,0.130478428,0.70132902,0,0.278072662,NA
40957,Metschnikowia arizonensis,Metschnikowia,NRRL Y-27427 , CBS 9064 ,DQ641243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40958,Metschnikowia andauensis,Metschnikowia,NA, CBS 10809,AF313348,NA,0.368839573,0,0,0.609604295,0.367342551,0.294043048,0,0.365922967,0,0.347808316,0.477200469,0,0.093382334,0.203757872,0,0.380097917,0
40959,Metschnikowia aberdeeniae,Metschnikowia,NRRL Y-27921 , CBS 10289 ,AJ745115,NA,0.247294332,0,0.183707769,0.832701628,0.399755738,0.164660804,NA,0.592416939,0,0.562974668,0.650439871,0,0.466934123,0.519784189,0,0.280874648,0
41732,Metschnikowia pulcherrima,Metschnikowia,NRRL Y-7111 , CBS 5833,DQ367883,NA,0.496819471,0.176302803,0,0.265530892,0.460585569,0.422607521,0,0.194202856,0,0.483144452,0.355246228,0,0.156486095,0.127339338,0,0.291340425,0
41803,Metschnikowia zizyphicola,Metschnikowia,NRRL Y-48712 , CBS 10358,NA,NA,0.591559588,0,0,0.480114043,0.401779969,0.366596642,0,0.2613874,0,0.590823641,0.614563249,0,0.133646803,0.276388533,0,0.390740841,0
41804,Metschnikowia vanudenii,Metschnikowia,NRRL Y-17036 , CBS 9134,DQ367882,NA,0.224620811,0,0,0.848262107,0,0,0,0,NA,0.233872379,0.948215806,0,0.002908785,NA,0,0.322003293,NA
41805,Metschnikowia sinensis,Metschnikowia,NRRL Y-48711 , CBS 10357,AF017404,NA,0.555922677,0.277309483,0,0.662528844,0.482971114,0.469814069,0,0.720935757,0,0.415180257,1.99051955,0,0.11531707,0.355286427,0,0.579932054,0
41806,Metschnikowia agaves,Metschnikowia,NRRL Y-17915 , CBS 7744,U84238,NA,0.571478076,0.284362424,0,0.64871245,0.588145107,0.440178997,0,0.336208548,0,0.58100694,0.77578742,0,0.191075527,0.292541782,0,0.291045939,0
41807,Metschnikowia bicuspidata var. chathamia,Metschnikowia,NRRL Y-17917 , CBS 5980,KJ736788,NA,0.466656689,NA,NA,0.387969009,0.196593604,0.223083709,0,0,0,0.418776562,0.367829253,0,0.014174391,0.146245032,0,0.399384249,0
41808,Metschnikowia caudata ,Metschnikowia,NRRL Y-63722 , CBS 13651,AY452047,NA,0,0,0,0.873680928,0,2.164915817,0,0,0,0,0.676031512,0,0.381399338,NA,0,0.250592211,NA
41809,Metschnikowia chrysoperlae,Metschnikowia,NRRL Y-27615  , CBS 9803,AF279303,NA,0,0.176534308,0.135882815,0.375897129,0.218107583,0.195418626,0,0.291472532,0,0.326367493,1.003402455,0,0.131143308,NA,0,0.190810719,0
41810,Metschnikowia drosophilae,Metschnikowia,NRRL Y-27458 , CBS 8809,U45735,NA,0.34217536,0,0,0.420984992,0.496807369,0.540301485,0,0.124162615,0,0,0.316330926,0,0.007268697,0.270806183,0,0.08053883,0
41811,Metschnikowia krissii,Metschnikowia,NRRL Y-5389 , CBS 4823,AJ716106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41812,Metschnikowia kunwiensis,Metschnikowia,NRRL Y-48698 , CBS 9676,U45733,NA,0.585146999,0,0,0.22265889,0.263754837,0.253031279,0,0.373951193,0,0.539467497,0.158585815,0,0.049431892,0.059943744,0,0.292890113,0.261641442
41813,Metschnikowia lunata,Metschnikowia,NRRL Y-7131 , CBS 5946,AY611609,NA,0.504102667,NA,0,0,0.572649897,0,0,0,0,0.58286924,0.842794179,NA,NA,NA,0,0.294120473,0
41814,Metschnikowia noctiluminum,Metschnikowia,NRRL Y-27753 , CBS 9907,AF313363,NA,0.310681672,0.180538942,0.203473288,0.383766719,0.185517756,0.178277179,0,0.261656547,0,0.253335485,0.95784206,0,0.106025836,0.132770238,0,0.354594415,0
41815,Metschnikowia orientalis,Metschnikowia,NRRL Y-27991 , CBS 10331,U45736.,NA,0.210955965,0,0,0.654384078,0.542639001,0.21884119,0,0.526425496,0,0.300948536,0.422025134,0,0.2037355,0.329173914,0,0.146378205,NA
41817,Metschnikowia shanxiensis,Metschnikowia,NRRL Y-48710 , CBS 10359,DQ367881,NA,0.28079658,0.167696278,0,0.441887076,0.365403132,0.326065432,0,0.38373792,0,0.275931542,1.2167522,0,0.028710607,0.225320414,0,0.238679506,0
38669,Metschnikowia sp.,Metschnikowia,NA,,UFMG-CM-Y3404,yHDO567,0,0,0,0.45443553,0,0,0,NA,NA,0,0.547004879,0,0,0,0.410966892,1.017073246,0
37200,Metschnikowia anglica,Metschnikowia,NA,CBS 15342,NA,NA,0.639920552,0,0,1.027167391,0.520467845,0.348291626,0,0,0,0.522799185,1.006191911,0,NA,0.329992524,0.857341009,0.801221098,0
37208,Metschnikowia baotianmanensis,Metschnikowia,NA,CBS 15869,NA,NA,0.347132887,0,NA,0.738816983,0.353160275,0.322257414,0,0.457556934,0,0.43405611,0.718976897,0.145970009,NA,0.263787349,0.519703481,0.823216181,0
37199,Metschnikowia leonuri,Metschnikowia,NA,CBS 15341,NA,NA,0.19485068,0.062804417,0.087576941,0.342911564,0.210735318,0.212952408,0,0.235471077,0,0.21667363,0.939431308,0,0,0.085841211,0.306216218,0.551074716,0
37202,Metschnikowia peoriensis,Metschnikowia,NA,CBS 15345,NA,NA,0.554571998,0.104284143,0.161194284,0.571379822,0,0.391624781,0,0.404334934,0,0.492954347,0.989635784,0,0,NA,0.480835675,0.848363281,0
37201,Metschnikowia rubicola,Metschnikowia,NA,CBS 15344,NA,NA,0.378547128,0,0,0.610438971,0.395384139,0.423409725,0,0.423668947,0,0.321942276,1.415971919,0,0,0.246527366,0.551479849,0.869078424,0
35662,Meyerozyma caribbica ,Meyerozyma,NRRL Y-27274, CBS 9966,NA,NA,0.356918877,0.205597574,0.138478904,0.641772142,0.80758013,0.177985629,0.229909497,0,0,0.367822273,0.429073174,0,0.112572596,0.369100474,0.301283587,0.775752481,0
35663,Meyerozyma guilliermondii,Meyerozyma,NRRL Y-2075, CBS 2030,NA,NA,0.426380283,0.354697212,0.093253421,0.662528119,0.69801618,0.343389144,0.344252771,0.185178995,0,1.02759277,0.70711092,0,0.231100284,0.426847856,0.378011571,0.574170315,0
35665,Middelhovenomyces tepae,Middelhovenomyces,NRRL Y-17670, CBS 5115,NA,NA,0,0,0,1.030384726,0,0.823308181,0,0,0,2.247711047,1.39096817,0,0.348638349,1.300924707,0,1.626644035,0.833555829
34634,Millerozyma acaciae ,Millerozyma,NRRL Y-7117, CBS 5656,NA,NA,0.498322038,0.142724984,0,0,0.825188593,0.603383418,0,NA,0,0.763438688,0.425822017,0,0,0.070625673,0,0,0
35307,Millerozyma farinosa,Millerozyma,NRRL Y-7553, CBS 185,NA,NA,0.869293947,0.127096542,NA,0.556330112,0.693509727,0.638728842,0,0,0,0,0.997437298,0,0.024554009,0.211221154,0,0,0
40914,Millerozyma miso,Millerozyma,NA, CBS 2004,NA,NA,0,0.263163039,0,0.445929912,0.694449362,0.376626039,0,0,0,0,0.766529329,0,0.128003427,0.174529875,0,0,NA
26240,Myxozyma neglecta ,Myxozyma,NRRL Y-27508, CBS 7058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34726,Myxozyma geophila ,Myxozyma,NRRL Y-17252, CBS 7219,NA,NA,0,0,NA,1.225157871,1.833190257,0.746445506,0,0,0,0,1.106850609,0.474411051,0.131418981,3.533683692,0,0,0
34727,Myxozyma kluyveri ,Myxozyma,NRRL Y-17277, CBS 7332,NA,NA,1.275713449,NA,0.787691932,0,1.153673013,1.163715108,1.084603017,NA,1.638450435,0.922122499,0.719450919,NA,0.907577896,1.174122664,1.035601728,0.916559757,0
34728,Myxozyma lipomycoides ,Myxozyma,NRRL Y-17253, CBS 7038,NA,NA,0,0,NA,0.69301207,0.366746528,0.256346217,0.36606055,0.561020008,0.455699999,0,0.608868308,0,0.30092832,0.833997793,0,0.330688929,0
34729,Myxozyma melibiosi ,Myxozyma,NRRL Y-11781, CBS 2102,NA,NA,0,0,0,0,1.165176712,0.922241141,0.150173591,0,0,0,1.473111315,0,0.057348021,0.969268145,0,0.526360641,0
34730,Myxozyma monticola ,Myxozyma,NRRL Y-17726, CBS 7806,NA,NA,0,0,NA,0.946712095,1.026884234,0.83316795,0.975411633,0,1.646477339,0.962936745,0.830443156,0.540206451,0.661640944,0.960563661,0.34333165,0.589671481,0
